#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          39     4.18838           0           0
          39     4.41478           0           0
          39     4.64118           0           0
          39     4.86758           0           0
          39     5.09398           0           0
          39     5.32037           0           0
          39     5.54677           0           0
          39     5.77317           0           0
          39     5.99957           0           0
          39     6.22597           0           0
          39     6.45237           0           0
          39     6.67877           0           0
          40    0.113199           0           0
          40    0.339598           0           0
          40    0.565997           0           0
          40    0.792396           0           0
          40      1.0188           0           0
          40     1.24519           0           0
          40     1.47159           0           0
          40     1.69799           0           0
          40     1.92439           0           0
          40     2.15079           0           0
          40     2.37719          63           0
          40     2.60359          45           0
          40     2.82999           0           0
          40     3.05639           0           0
          40     3.28278           0           0
          40     3.50918           0           0
          40     3.73558           0           0
          40     3.96198           0           0
          40     4.18838           0           0
          40     4.41478           0           0
          40     4.64118           0           0
          40     4.86758           0           0
          40     5.09398           0           0
          40     5.32037           0           0
          40     5.54677           0           0
          40     5.77317           0           0
          40     5.99957           0           0
          40     6.22597           0           0
          40     6.45237           0           0
          40     6.67877           0           0
