#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          17     4.64118   0.0196618   0.0058883
          17     4.86758  0.00785294  0.00471264
          17     5.09398  0.00533824  0.00301445
          17     5.32037  0.00114706 0.000808438
          17     5.54677 0.000897059 0.000870275
          17     5.77317           0           0
          17     5.99957           0           0
          17     6.22597           0           0
          17     6.45237           0           0
          17     6.67877           0           0
          18    0.113199    0.174139   0.0313607
          18    0.339598     1.49207    0.115427
          18    0.565997     3.77415    0.189206
          18    0.792396     6.21301    0.263305
          18      1.0188       8.502    0.290971
          18     1.24519     10.7987    0.294119
          18     1.47159     12.1184    0.352576
          18     1.69799     12.8921     0.37219
          18     1.92439     11.3825    0.351318
          18     2.15079     11.0523    0.323542
          18     2.37719     9.17289    0.278892
          18     2.60359     6.53431    0.297825
          18     2.82999     4.69781     0.21655
          18     3.05639     3.41217    0.160097
          18     3.28278     2.20694    0.122077
          18     3.50918     1.37235    0.105348
          18     3.73558     1.11724    0.143443
          18     3.96198    0.620417     0.10848
          18     4.18838    0.310931   0.0747966
          18     4.41478    0.122583   0.0317852
          18     4.64118   0.0185694  0.00566159
          18     4.86758  0.00741667  0.00447097
          18     5.09398  0.00504167  0.00286153
          18     5.32037  0.00108333 0.000766032
          18     5.54677 0.000847222 0.000823352
          18     5.77317           0           0
          18     5.99957           0           0
          18     6.22597           0           0
          18     6.45237           0           0
          18     6.67877           0           0
          19    0.113199    0.178618   0.0300284
          19    0.339598     1.50903     0.11059
          19    0.565997     3.74226    0.181915
          19    0.792396     6.16591    0.253626
          19      1.0188     8.42176    0.286506
          19     1.24519     10.7539    0.282027
          19     1.47159     12.0125    0.349543
          19     1.69799     12.8915    0.352602
          19     1.92439     11.4994    0.351721
          19     2.15079       11.12    0.313515
          19     2.37719     9.20457    0.266006
          19     2.60359     6.62922     0.29689
          19     2.82999     4.74839    0.210979
          19     3.05639     3.43588    0.153417
          19     3.28278     2.18114    0.118347
          19     3.50918     1.37891    0.100007
          19     3.73558      1.0873    0.138982
          19     3.96198    0.597382    0.105188
          19     4.18838    0.294855   0.0725669
          19     4.41478    0.116132   0.0307601
