#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         581 9.76739e+08 9.76739e+08      5.7868
         582 9.76739e+08 9.76739e+08     5.74367
         583 9.76739e+08 9.76739e+08     5.70035
         584 9.76739e+08 9.76739e+08     5.69547
         585 9.76739e+08 9.76739e+08     5.67134
         586 9.76739e+08 9.76739e+08     5.62782
         587 9.76739e+08 9.76739e+08     5.62302
         588 9.76739e+08 9.76739e+08     5.57936
         589 9.76739e+08 9.76739e+08      5.5355
         590 9.76739e+08 9.76739e+08     5.53081
         591 9.76739e+08 9.76739e+08     5.48679
         592 9.76739e+08 9.76739e+08      5.4624
         593 9.76739e+08 9.76739e+08     5.45779
         594 9.76739e+08 9.76739e+08     5.41354
         595 9.76739e+08 9.76739e+08     5.40899
         596 9.76739e+08 9.76739e+08     5.36456
         597 9.76739e+08 9.76739e+08     5.31992
         598 9.76739e+08 9.76739e+08     5.31547
         599 9.76739e+08 9.76739e+08     5.27064
         600 9.76739e+08 9.76739e+08     5.22558
         601 9.76739e+08 9.76739e+08     5.22123
         602 9.76739e+08 9.76739e+08     5.19647
         603 9.76739e+08 9.76739e+08     5.15112
         604 9.76739e+08 9.76739e+08     5.14685
         605 9.76739e+08 9.76739e+08     5.10129
         606 9.76739e+08 9.76739e+08     5.09708
         607 9.76739e+08 9.76739e+08      5.0513
         608 9.76739e+08 9.76739e+08     5.00526
         609 9.76739e+08 9.76739e+08     5.00115
         610 9.76739e+08 9.76739e+08     4.97601
         611 9.76739e+08 9.76739e+08     4.92962
         612 9.76739e+08 9.76739e+08     4.92559
         613 9.76739e+08 9.76739e+08     4.87896
         614 9.76739e+08 9.76739e+08     4.87498
         615 9.76739e+08 9.76739e+08     4.84961
         616 9.76739e+08 9.76739e+08      4.8026
         617 9.76739e+08 9.76739e+08      4.7987
         618 9.76739e+08 9.76739e+08     4.75143
         619 9.76739e+08 9.76739e+08     4.74759
         620 9.76739e+08 9.76739e+08     4.70003
         621 9.76739e+08 9.76739e+08     4.62995
         622 9.76739e+08 9.76739e+08     4.60393
         623 9.76739e+08 9.76739e+08     4.53274
         624 9.76739e+08 9.76739e+08     4.50641
         625 9.76739e+08 9.76739e+08     4.45708
         626 9.76739e+08 9.76739e+08     4.38411
         627 9.76739e+08 9.76739e+08     4.35725
         628 9.76739e+08 9.76739e+08     4.28298
         629 9.76739e+08 9.76739e+08     4.25574
         630 9.76739e+08 9.76739e+08      4.2284
         631 9.76739e+08 9.76739e+08     4.20097
         632 9.76739e+08 9.76739e+08     4.12464
         633 9.76739e+08 9.76739e+08     4.04712
         634 9.76739e+08 9.76739e+08     4.01888
         635 9.76739e+08 9.76739e+08      3.9652
         636 9.76739e+08 9.76739e+08      3.9366
         637 9.76739e+08 9.76739e+08     3.85613
         638 9.76739e+08 9.76739e+08     3.82698
         639 9.76739e+08 9.76739e+08      3.7977
         640 9.76739e+08 9.76739e+08     3.71484
         641 9.76739e+08 9.76739e+08     3.68494
         642 9.76739e+08 9.76739e+08     3.59993
         643 9.76739e+08 9.76739e+08     3.59713
         644 9.76739e+08 9.76739e+08     3.51041
         645 9.76739e+08 9.76739e+08     3.47929
         646 9.76739e+08 9.76739e+08     3.39002
         647 9.76739e+08 9.76739e+08     3.35807
         648 9.76739e+08 9.76739e+08     3.29609
         649 9.76739e+08 9.76739e+08     3.23311
         650 9.76739e+08 9.76739e+08         3.2
         651 9.76739e+08 9.76739e+08     3.10393
         652 9.76739e+08 9.76739e+08     3.10155
         653 9.76739e+08 9.76739e+08     3.00281
         654 9.76739e+08 9.76739e+08     2.96772
         655 9.76739e+08 9.76739e+08      2.8988
         656 9.76739e+08 9.76739e+08     2.86271
         657 9.76739e+08 9.76739e+08     2.75648
         658 9.76739e+08 9.76739e+08     2.71884
         659 9.76739e+08 9.76739e+08     2.68079
         660 9.76739e+08 9.76739e+08     2.64231
         661 9.76739e+08 9.76739e+08     2.52791
         662 9.76739e+08 9.76739e+08     2.40844
         663 9.76739e+08 9.76739e+08     2.40663
         664 9.76739e+08 9.76739e+08     2.28141
         665 9.76739e+08 9.76739e+08     2.23708
         666 9.76739e+08 9.76739e+08      2.1477
         667 9.76739e+08 9.76739e+08      2.1009
         668 9.76739e+08 9.76739e+08     1.95764
         669 9.76739e+08 9.76739e+08     1.90664
         670 9.76739e+08 9.76739e+08      1.8544
         671 9.76739e+08 9.76739e+08     1.80081
         672 9.76739e+08 9.76739e+08     1.63299
         673 9.76739e+08 9.76739e+08     1.63178
         674 9.76739e+08 9.76739e+08     1.44534
         675 9.76739e+08 9.76739e+08     1.37706
         676 9.76739e+08 9.76739e+08     1.23077
         677 9.76739e+08 9.76739e+08     1.15043
         678 9.76739e+08 9.76739e+08    0.869001
         679 9.76739e+08 9.76739e+08    0.752022
         680 9.76739e+08 9.76739e+08    0.613572
         681 9.76739e+08 9.76739e+08    0.433542
         682 9.76739e+08 9.76739e+08    0.612672
         683 9.76739e+08 9.76739e+08    0.612223
         684 9.76739e+08 9.76739e+08    0.967302
         685 9.76739e+08 9.76739e+08     1.05885
         686 9.76739e+08 9.76739e+08     1.22177
         687 9.76739e+08 9.76739e+08     1.29493
         688 9.76739e+08 9.76739e+08     1.49417
         689 9.76739e+08 9.76739e+08     1.49309
         690 9.76739e+08 9.76739e+08     1.66812
         691 9.76739e+08 9.76739e+08     1.72158
         692 9.76739e+08 9.76739e+08     1.77328
         693 9.76739e+08 9.76739e+08     1.82337
         694 9.76739e+08 9.76739e+08     1.87198
         695 9.76739e+08 9.76739e+08     1.96663
         696 9.76739e+08 9.76739e+08     2.01146
         697 9.76739e+08 9.76739e+08     2.14269
         698 9.76739e+08 9.76739e+08     2.14115
         699 9.76739e+08 9.76739e+08     2.26436
         700 9.76739e+08 9.76739e+08     2.26274
         701 9.76739e+08 9.76739e+08     2.37918
         702 9.76739e+08 9.76739e+08     2.41552
         703 9.76739e+08 9.76739e+08     2.45123
         704 9.76739e+08 9.76739e+08     2.48633
         705 9.76739e+08 9.76739e+08     2.59186
         706 9.76739e+08 9.76739e+08     2.59002
         707 9.76739e+08 9.76739e+08     2.69107
         708 9.76739e+08 9.76739e+08     2.72258
         709 9.76739e+08 9.76739e+08     2.72066
         710 9.76739e+08 9.76739e+08     2.81645
         711 9.76739e+08 9.76739e+08     2.81447
         712 9.76739e+08 9.76739e+08     2.90679
         713 9.76739e+08 9.76739e+08     2.93549
         714 9.76739e+08 9.76739e+08     2.99392
         715 9.76739e+08 9.76739e+08      3.0216
         716 9.76739e+08 9.76739e+08     3.07813
         717 9.76739e+08 9.76739e+08     3.07598
         718 9.76739e+08 9.76739e+08     3.15963
         719 9.76739e+08 9.76739e+08     3.15744
         720 9.76739e+08 9.76739e+08     3.18329
         721 9.76739e+08 9.76739e+08     3.26372
         722 9.76739e+08 9.76739e+08     3.26146
         723 9.76739e+08 9.76739e+08     3.33969
         724 9.76739e+08 9.76739e+08     3.33738
         725 9.76739e+08 9.76739e+08     3.41356
         726 9.76739e+08 9.76739e+08     3.43696
         727 9.76739e+08 9.76739e+08     3.43459
         728 9.76739e+08 9.76739e+08     3.48308
         729 9.76739e+08 9.76739e+08     3.48069
         730 9.76739e+08 9.76739e+08     3.55312
         731 9.76739e+08 9.76739e+08     3.57526
         732 9.76739e+08 9.76739e+08     3.62143
         733 9.76739e+08 9.76739e+08     3.64301
         734 9.76739e+08 9.76739e+08     3.64052
         735 9.76739e+08 9.76739e+08     3.70915
         736 9.76739e+08 9.76739e+08     3.70663
         737 9.76739e+08 9.76739e+08     3.77379
         738 9.76739e+08 9.76739e+08     3.79416
         739 9.76739e+08 9.76739e+08       3.837
         740 9.76739e+08 9.76739e+08      3.8569
         741 9.76739e+08 9.76739e+08      3.8543
         742 9.76739e+08 9.76739e+08     3.89623
         743 9.76739e+08 9.76739e+08     3.91567
         744 9.76739e+08 9.76739e+08     3.95676
         745 9.76739e+08 9.76739e+08     3.97577
         746 9.76739e+08 9.76739e+08     4.01605
         747 9.76739e+08 9.76739e+08     4.03466
         748 9.76739e+08 9.76739e+08     4.03196
         749 9.76739e+08 9.76739e+08     4.09239
         750 9.76739e+08 9.76739e+08     4.08966
         751 9.76739e+08 9.76739e+08     4.14902
         752 9.76739e+08 9.76739e+08     4.16674
         753 9.76739e+08 9.76739e+08     4.16397
         754 9.76739e+08 9.76739e+08     4.20181
         755 9.76739e+08 9.76739e+08     4.19902
         756 9.76739e+08 9.76739e+08     4.25634
         757 9.76739e+08 9.76739e+08     4.25352
         758 9.76739e+08 9.76739e+08     4.27053
         759 9.76739e+08 9.76739e+08     4.30706
         760 9.76739e+08 9.76739e+08     4.32374
         761 9.76739e+08 9.76739e+08      4.3789
         762 9.76739e+08 9.76739e+08     4.37603
         763 9.76739e+08 9.76739e+08      4.3923
         764 9.76739e+08 9.76739e+08     4.42743
         765 9.76739e+08 9.76739e+08      4.4434
         766 9.76739e+08 9.76739e+08     4.47797
         767 9.76739e+08 9.76739e+08     4.49366
         768 9.76739e+08 9.76739e+08     4.49073
         769 9.76739e+08 9.76739e+08     4.52475
         770 9.76739e+08 9.76739e+08     4.52181
         771 9.76739e+08 9.76739e+08     4.53721
         772 9.76739e+08 9.76739e+08     4.57069
         773 9.76739e+08 9.76739e+08     4.58582
         774 9.76739e+08 9.76739e+08     4.63667
         775 9.76739e+08 9.76739e+08     4.63368
         776 9.76739e+08 9.76739e+08     4.64847
         777 9.76739e+08 9.76739e+08      4.6808
         778 9.76739e+08 9.76739e+08     4.69535
         779 9.76739e+08 9.76739e+08     4.72722
         780 9.76739e+08 9.76739e+08     4.74152
         781 9.76739e+08 9.76739e+08     4.73849
         782 9.76739e+08 9.76739e+08      4.7699
         783 9.76739e+08 9.76739e+08     4.76685
         784 9.76739e+08 9.76739e+08     4.78091
         785 9.76739e+08 9.76739e+08     4.81187
         786 9.76739e+08 9.76739e+08     4.82572
         787 9.76739e+08 9.76739e+08     4.85626
         788 9.76739e+08 9.76739e+08     4.86988
         789 9.76739e+08 9.76739e+08     4.86679
         790 9.76739e+08 9.76739e+08     4.91343
         791 9.76739e+08 9.76739e+08     4.91032
         792 9.76739e+08 9.76739e+08     4.92366
         793 9.76739e+08 9.76739e+08     4.95325
         794 9.76739e+08 9.76739e+08     4.96639
         795 9.76739e+08 9.76739e+08     4.96326
         796 9.76739e+08 9.76739e+08     5.00854
         797 9.76739e+08 9.76739e+08     5.00539
         798 9.76739e+08 9.76739e+08     5.03422
         799 9.76739e+08 9.76739e+08     5.03107
         800 9.76739e+08 9.76739e+08     5.04381
         801 9.76739e+08 9.76739e+08     5.07226
         802 9.76739e+08 9.76739e+08     5.08482
         803 9.76739e+08 9.76739e+08     5.08165
         804 9.76739e+08 9.76739e+08      5.1253
         805 9.76739e+08 9.76739e+08     5.12211
         806 9.76739e+08 9.76739e+08     5.13442
         807 9.76739e+08 9.76739e+08     5.16206
         808 9.76739e+08 9.76739e+08     5.17419
         809 9.76739e+08 9.76739e+08     5.17099
         810 9.76739e+08 9.76739e+08     5.21347
         811 9.76739e+08 9.76739e+08     5.21025
         812 9.76739e+08 9.76739e+08     5.25226
         813 9.76739e+08 9.76739e+08     5.24903
         814 9.76739e+08 9.76739e+08     5.26077
         815 9.76739e+08 9.76739e+08     5.27245
         816 9.76739e+08 9.76739e+08     5.26922
         817 9.76739e+08 9.76739e+08     5.28085
         818 9.76739e+08 9.76739e+08     5.30719
         819 9.76739e+08 9.76739e+08     5.31866
         820 9.76739e+08 9.76739e+08     5.31542
         821 9.76739e+08 9.76739e+08     5.35602
         822 9.76739e+08 9.76739e+08     5.35276
         823 9.76739e+08 9.76739e+08     5.36403
         824 9.76739e+08 9.76739e+08     5.38967
         825 9.76739e+08 9.76739e+08     5.40079
         826 9.76739e+08 9.76739e+08     5.39752
         827 9.76739e+08 9.76739e+08     5.43712
         828 9.76739e+08 9.76739e+08     5.43384
         829 9.76739e+08 9.76739e+08     5.44475
         830 9.76739e+08 9.76739e+08     5.45563
         831 9.76739e+08 9.76739e+08     5.45234
         832 9.76739e+08 9.76739e+08     5.46316
         833 9.76739e+08 9.76739e+08     5.48795
         834 9.76739e+08 9.76739e+08     5.49864
         835 9.76739e+08 9.76739e+08     5.49534
         836 9.76739e+08 9.76739e+08     5.53372
         837 9.76739e+08 9.76739e+08     5.53041
         838 9.76739e+08 9.76739e+08     5.54091
         839 9.76739e+08 9.76739e+08     5.56509
         840 9.76739e+08 9.76739e+08     5.57546
         841 9.76739e+08 9.76739e+08     5.57214
         842 9.76739e+08 9.76739e+08     5.59606
         843 9.76739e+08 9.76739e+08      5.6063
         844 9.76739e+08 9.76739e+08     5.60298
         845 9.76739e+08 9.76739e+08     5.64009
         846 9.76739e+08 9.76739e+08     5.63676
         847 9.76739e+08 9.76739e+08     5.64683
         848 9.76739e+08 9.76739e+08     5.65685
         849 9.76739e+08 9.76739e+08     5.66684
         850 9.76739e+08 9.76739e+08     5.66351
         851 9.76739e+08 9.76739e+08     5.66018
         852 9.76739e+08 9.76739e+08     5.69655
         853 9.76739e+08 9.76739e+08     5.69321
         854 9.76739e+08 9.76739e+08     5.70303
         855 9.76739e+08 9.76739e+08      5.7259
         856 9.76739e+08 9.76739e+08     5.73561
         857 9.76739e+08 9.76739e+08     5.73226
         858 9.76739e+08 9.76739e+08      5.7549
         859 9.76739e+08 9.76739e+08     5.76449
         860 9.76739e+08 9.76739e+08     5.76114
         861 9.76739e+08 9.76739e+08     5.79639
         862 9.76739e+08 9.76739e+08     5.79303
         863 9.76739e+08 9.76739e+08     5.80246
         864 9.76739e+08 9.76739e+08     5.81187
         865 9.76739e+08 9.76739e+08      5.8085
         866 9.76739e+08 9.76739e+08     5.81787
         867 9.76739e+08 9.76739e+08     5.81451
         868 9.76739e+08 9.76739e+08      5.8491
         869 9.76739e+08 9.76739e+08     5.84573
         870 9.76739e+08 9.76739e+08     5.84237
         871 9.76739e+08 9.76739e+08     5.87665
         872 9.76739e+08 9.76739e+08     5.87328
         873 9.76739e+08 9.76739e+08     5.88239
         874 9.76739e+08 9.76739e+08     5.90388
         875 9.76739e+08 9.76739e+08     5.91289
         876 9.76739e+08 9.76739e+08     5.90952
         877 9.76739e+08 9.76739e+08     5.90615
         878 9.76739e+08 9.76739e+08     5.93971
         879 9.76739e+08 9.76739e+08     5.93633
         880 9.76739e+08 9.76739e+08      5.9452
         881 9.76739e+08 9.76739e+08     5.96623
         882 9.76739e+08 9.76739e+08     5.96285
         883 9.76739e+08 9.76739e+08     5.97162
         884 9.76739e+08 9.76739e+08     5.98036
         885 9.76739e+08 9.76739e+08     5.98907
         886 9.76739e+08 9.76739e+08     5.98569
         887 9.76739e+08 9.76739e+08     5.98231
         888 9.76739e+08 9.76739e+08       6.015
         889 9.76739e+08 9.76739e+08     6.01161
         890 9.76739e+08 9.76739e+08     6.02019
         891 9.76739e+08 9.76739e+08     6.04064
         892 9.76739e+08 9.76739e+08     6.03725
         893 9.76739e+08 9.76739e+08     6.04574
         894 9.76739e+08 9.76739e+08     6.04236
         895 9.76739e+08 9.76739e+08      6.0744
         896 9.76739e+08 9.76739e+08     6.07101
         897 9.76739e+08 9.76739e+08     6.06762
         898 9.76739e+08 9.76739e+08      6.0994
         899 9.76739e+08 9.76739e+08     6.09601
         900 9.76739e+08 9.76739e+08     6.10428
         901 9.76739e+08 9.76739e+08     6.10089
         902 9.76739e+08 9.76739e+08     6.10913
         903 9.76739e+08 9.76739e+08     6.11735
         904 9.76739e+08 9.76739e+08     6.11396
         905 9.76739e+08 9.76739e+08      6.1452
         906 9.76739e+08 9.76739e+08     6.14181
         907 9.76739e+08 9.76739e+08     6.13843
         908 9.76739e+08 9.76739e+08     6.14652
         909 9.76739e+08 9.76739e+08     6.16602
         910 9.76739e+08 9.76739e+08     6.16263
         911 9.76739e+08 9.76739e+08     6.17064
         912 9.76739e+08 9.76739e+08     6.16726
         913 9.76739e+08 9.76739e+08      6.1979
         914 9.76739e+08 9.76739e+08     6.19451
         915 9.76739e+08 9.76739e+08     6.19113
         916 9.76739e+08 9.76739e+08     6.22153
         917 9.76739e+08 9.76739e+08     6.21814
         918 9.76739e+08 9.76739e+08     6.21475
         919 9.76739e+08 9.76739e+08     6.22257
         920 9.76739e+08 9.76739e+08     6.24152
         921 9.76739e+08 9.76739e+08     6.24926
         922 9.76739e+08 9.76739e+08     6.24587
         923 9.76739e+08 9.76739e+08     6.24248
         924 9.76739e+08 9.76739e+08     6.26127
         925 9.76739e+08 9.76739e+08     6.25788
         926 9.76739e+08 9.76739e+08      6.2545
         927 9.76739e+08 9.76739e+08     6.28417
         928 9.76739e+08 9.76739e+08     6.28079
         929 9.76739e+08 9.76739e+08     6.28837
         930 9.76739e+08 9.76739e+08     6.28499
         931 9.76739e+08 9.76739e+08     6.30346
         932 9.76739e+08 9.76739e+08     6.31097
         933 9.76739e+08 9.76739e+08     6.30759
         934 9.76739e+08 9.76739e+08     6.30421
         935 9.76739e+08 9.76739e+08     6.33334
         936 9.76739e+08 9.76739e+08     6.32996
         937 9.76739e+08 9.76739e+08     6.32658
         938 9.76739e+08 9.76739e+08     6.33399
         939 9.76739e+08 9.76739e+08     6.35211
         940 9.76739e+08 9.76739e+08     6.34873
         941 9.76739e+08 9.76739e+08     6.35607
         942 9.76739e+08 9.76739e+08     6.36338
         943 9.76739e+08 9.76739e+08     6.37066
         944 9.76739e+08 9.76739e+08     6.36729
         945 9.76739e+08 9.76739e+08     6.36392
         946 9.76739e+08 9.76739e+08     6.39238
         947 9.76739e+08 9.76739e+08     6.38901
         948 9.76739e+08 9.76739e+08     6.38564
         949 9.76739e+08 9.76739e+08     6.39283
         950 9.76739e+08 9.76739e+08     6.41052
         951 9.76739e+08 9.76739e+08     6.40715
         952 9.76739e+08 9.76739e+08     6.41427
         953 9.76739e+08 9.76739e+08      6.4109
         954 9.76739e+08 9.76739e+08     6.42845
         955 9.76739e+08 9.76739e+08      6.4355
         956 9.76739e+08 9.76739e+08     6.43214
         957 9.76739e+08 9.76739e+08     6.42878
         958 9.76739e+08 9.76739e+08     6.45654
         959 9.76739e+08 9.76739e+08     6.45317
         960 9.76739e+08 9.76739e+08     6.44981
         961 9.76739e+08 9.76739e+08     6.45677
         962 9.76739e+08 9.76739e+08       6.474
         963 9.76739e+08 9.76739e+08     6.47064
         964 9.76739e+08 9.76739e+08     6.47754
         965 9.76739e+08 9.76739e+08     6.47418
         966 9.76739e+08 9.76739e+08     6.49127
         967 9.76739e+08 9.76739e+08     6.48792
         968 9.76739e+08 9.76739e+08     6.48457
         969 9.76739e+08 9.76739e+08      6.4914
         970 9.76739e+08 9.76739e+08     6.50836
         971 9.76739e+08 9.76739e+08     6.50501
         972 9.76739e+08 9.76739e+08     6.51178
         973 9.76739e+08 9.76739e+08     6.50843
         974 9.76739e+08 9.76739e+08     6.52526
         975 9.76739e+08 9.76739e+08     6.53197
         976 9.76739e+08 9.76739e+08     6.52863
         977 9.76739e+08 9.76739e+08     6.52528
         978 9.76739e+08 9.76739e+08     6.53197
         979 9.76739e+08 9.76739e+08     6.54863
         980 9.76739e+08 9.76739e+08     6.54529
         981 9.76739e+08 9.76739e+08     6.54195
         982 9.76739e+08 9.76739e+08     6.54858
         983 9.76739e+08 9.76739e+08     6.56511
         984 9.76739e+08 9.76739e+08     6.56178
         985 9.76739e+08 9.76739e+08     6.56834
         986 9.76739e+08 9.76739e+08     6.56501
         987 9.76739e+08 9.76739e+08     6.57156
         988 9.76739e+08 9.76739e+08     6.57809
         989 9.76739e+08 9.76739e+08     6.57476
         990 9.76739e+08 9.76739e+08     6.57144
         991 9.76739e+08 9.76739e+08     6.59756
         992 9.76739e+08 9.76739e+08     6.59423
         993 9.76739e+08 9.76739e+08     6.59091
         994 9.76739e+08 9.76739e+08     6.59736
         995 9.76739e+08 9.76739e+08     6.59404
         996 9.76739e+08 9.76739e+08      6.6102
         997 9.76739e+08 9.76739e+08      6.6166
         998 9.76739e+08 9.76739e+08     6.61328
         999 9.76739e+08 9.76739e+08     6.60997
        1000 9.76739e+08 9.76739e+08     6.63566
